Week Ending,Show,Theatre,Weekly Gross,Seats Sold,Performances
2003-01-12,Imaginary Friends,Ethel Barrymore Theatre,362983.0,6703,8
2003-01-12,La Boheme,Broadway Theatre,870280.0,11307,8
2003-01-12,Les Miserables,Imperial Theatre,647143.0,9314,8
2003-01-12,Mamma Mia!,Broadhurst Theatre,934898.0,10924,8
2003-01-12,Man of La Mancha,Martin Beck Theatre,668113.0,9593,8
2003-01-12,Medea,Brooks Atkinson Theatre,218862.0,4595,7
2003-01-12,Metamorphoses,Circle in the Square Theatre,171078.0,4008,8
2003-01-12,Movin' Out,Richard Rodgers Theatre,727178.0,9193,8
2003-01-12,Our Town,Booth Theatre,433281.0,6159,8
2003-01-12,Rent,Nederlander Theatre,336873.0,6557,8
2003-01-12,Russell Simmons Def Poetry Jam,Longacre Theatre,153029.0,4487,8
2003-01-12,"Say Goodnight, Gracie",Helen Hayes Theatre,128501.0,2625,8
2003-01-12,Tartuffe,American Airlines Theatre,216661.0,5641,8
2003-01-12,The Graduate,Plymouth Theatre,255815.0,5211,8
2003-01-12,The Lion King,Minskoff Theatre,1055890.0,13677,8
2003-01-12,The Phantom of the Opera,Majestic Theatre,491155.0,9402,8
2003-01-12,The Producers,St. James Theatre,1028453.0,12343,8
2003-01-12,Thoroughly Modern Millie,Marquis Theatre,643354.0,9753,8
2003-01-12,Urinetown The Musical,Henry Miller's Theatre,252523.0,4043,8
2003-01-19,42nd Street,Ford Center for the Performing Arts,678711.0,11804,8
2003-01-19,Aida,Palace Theatre,613476.0,10369,8
2003-01-19,Beauty and the Beast,Lunt-Fontanne Theatre,569769.0,9456,8
2003-01-19,Cabaret,Studio 54,350659.0,6552,8
2003-01-19,Chicago,Ambassador Theatre,605788.0,9807,8
2003-01-19,Dance of the Vampires,Minskoff Theatre,466619.0,7721,8
2003-01-19,Dinner at Eight,Vivian Beaumont Theater,339177.0,7562,8
2003-01-19,Flower Drum Song,Virginia Theatre,383259.0,6710,8
2003-01-19,Frankie and Johnny in the Clair de Lune,Belasco Theatre,187127.0,4532,8
2003-01-19,Hairspray,Neil Simon Theatre,985100.0,11455,8
2003-01-19,Imaginary Friends,Ethel Barrymore Theatre,259052.0,4732,8
2003-01-19,La Boheme,Broadway Theatre,865573.0,11166,8
2003-01-19,Les Miserables,Imperial Theatre,655666.0,9175,8
2003-01-19,Mamma Mia!,Broadhurst Theatre,879878.0,10406,8
2003-01-19,Man of La Mancha,Martin Beck Theatre,621521.0,8184,8
2003-01-19,Medea,Brooks Atkinson Theatre,235515.0,5112,7
2003-01-19,Metamorphoses,Circle in the Square Theatre,197866.0,4390,8
2003-01-19,Movin' Out,Richard Rodgers Theatre,694520.0,9375,8
2003-01-19,Our Town,Booth Theatre,437491.0,6184,8
2003-01-19,Rent,Nederlander Theatre,370094.0,7650,8
2003-01-19,Russell Simmons Def Poetry Jam,Longacre Theatre,143774.0,4317,8
2003-01-19,"Say Goodnight, Gracie",Helen Hayes Theatre,157214.0,3268,8
2003-01-19,Tartuffe,American Airlines Theatre,251421.0,5615,8
2003-01-19,The Graduate,Plymouth Theatre,257572.0,5285,8
2003-01-19,The Lion King,Minskoff Theatre,1053239.0,13636,8
2003-01-19,The Phantom of the Opera,Majestic Theatre,469960.0,8573,8
2003-01-19,The Producers,St. James Theatre,987078.0,11680,8
2003-01-19,Thoroughly Modern Millie,Marquis Theatre,673300.0,9890,8
2003-01-19,Urinetown The Musical,Henry Miller's Theatre,266827.0,3887,8
2003-01-26,42nd Street,Ford Center for the Performing Arts,547383.0,10370,8
2003-01-26,Aida,Palace Theatre,447580.0,7790,8
2003-01-26,Beauty and the Beast,Lunt-Fontanne Theatre,450052.0,7896,8
2003-01-26,Cabaret,Studio 54,311238.0,5993,8
2003-01-26,Chicago,Ambassador Theatre,524300.0,9398,8
2003-01-26,Dance of the Vampires,Minskoff Theatre,479408.0,10638,8
2003-01-26,Dinner at Eight,Vivian Beaumont Theater,365765.0,7945,8
2003-01-26,Flower Drum Song,Virginia Theatre,296262.0,5340,8
2003-01-26,Frankie and Johnny in the Clair de Lune,Belasco Theatre,152468.0,3844,8
2003-01-26,Hairspray,Neil Simon Theatre,976070.0,11244,8
2003-01-26,Imaginary Friends,Ethel Barrymore Theatre,172799.0,3332,8
2003-01-26,La Boheme,Broadway Theatre,774378.0,9762,8
2003-01-26,Les Miserables,Imperial Theatre,546761.0,7931,8
2003-01-26,Ma Rainey's Black Bottom,Royale Theatre,120748.0,2366,5
2003-01-26,Mamma Mia!,Broadhurst Theatre,840768.0,9925,8
2003-01-26,Man of La Mancha,Martin Beck Theatre,546803.0,7265,8
2003-01-26,Medea,Brooks Atkinson Theatre,233175.0,5039,7
2003-01-26,Metamorphoses,Circle in the Square Theatre,169812.0,3810,8
2003-01-26,Movin' Out,Richard Rodgers Theatre,621609.0,8116,8
2003-01-26,Our Town,Booth Theatre,430036.0,6121,8
2003-01-26,Rent,Nederlander Theatre,265453.0,5562,8
2003-01-26,Russell Simmons Def Poetry Jam,Longacre Theatre,117282.0,3202,8
2003-01-26,"Say Goodnight, Gracie",Helen Hayes Theatre,124197.0,2597,8
2003-01-26,Tartuffe,American Airlines Theatre,237780.0,5224,8
2003-01-26,The Graduate,Plymouth Theatre,217085.0,4590,8
2003-01-26,The Lion King,Minskoff Theatre,959745.0,12484,8
2003-01-26,The Phantom of the Opera,Majestic Theatre,390454.0,7182,8
2003-01-26,The Producers,St. James Theatre,934833.0,11088,8
2003-01-26,Thoroughly Modern Millie,Marquis Theatre,553735.0,8668,8
2003-01-26,Urinetown The Musical,Henry Miller's Theatre,227917.0,3570,8
2003-02-02,42nd Street,Ford Center for the Performing Arts,570859.0,10730,8
2003-02-02,Aida,Palace Theatre,455118.0,8318,8
2003-02-02,Beauty and the Beast,Lunt-Fontanne Theatre,429081.0,7571,8
2003-02-02,Cabaret,Studio 54,303081.0,5839,8
2003-02-02,Chicago,Ambassador Theatre,407550.0,6946,8
2003-02-02,Flower Drum Song,Virginia Theatre,288867.0,5259,8
2003-02-02,Frankie and Johnny in the Clair de Lune,Belasco Theatre,157558.0,3869,8
2003-02-02,Hairspray,Neil Simon Theatre,951705.0,11071,8
2003-02-02,Imaginary Friends,Ethel Barrymore Theatre,174716.0,3455,8
2003-02-02,La Boheme,Broadway Theatre,761866.0,9439,8
2003-02-02,Les Miserables,Imperial Theatre,583340.0,8547,8
2003-02-02,Ma Rainey's Black Bottom,Royale Theatre,151300.0,3217,5
2003-02-02,Mamma Mia!,Broadhurst Theatre,808652.0,9551,8
2003-02-02,Man of La Mancha,Martin Beck Theatre,514199.0,6956,8
2003-02-02,Medea,Brooks Atkinson Theatre,234452.0,5516,7
2003-02-02,Metamorphoses,Circle in the Square Theatre,177710.0,3849,8
2003-02-02,Movin' Out,Richard Rodgers Theatre,596529.0,7718,8
2003-02-02,Rent,Nederlander Theatre,262528.0,5477,8
2003-02-02,Russell Simmons Def Poetry Jam,Longacre Theatre,106395.0,3039,8
2003-02-02,"Say Goodnight, Gracie",Helen Hayes Theatre,128084.0,2884,8
2003-02-02,Tartuffe,American Airlines Theatre,255472.0,5537,8
2003-02-02,The Graduate,Plymouth Theatre,222005.0,4702,8
2003-02-02,The Lion King,Minskoff Theatre,925656.0,10241,8
2003-02-02,The Phantom of the Opera,Majestic Theatre,363537.0,6613,8
2003-02-02,The Producers,St. James Theatre,906168.0,10664,8
2003-02-02,Thoroughly Modern Millie,Marquis Theatre,572688.0,9054,8
2003-02-02,Urinetown The Musical,Henry Miller's Theatre,214280.0,3397,8
2003-02-09,42nd Street,Ford Center for the Performing Arts,566649.0,10304,8
2003-02-09,Aida,Palace Theatre,489814.0,9147,8
2003-02-09,Beauty and the Beast,Lunt-Fontanne Theatre,482306.0,8730,8
2003-02-09,Cabaret,Studio 54,294736.0,5809,8
2003-02-09,Chicago,Ambassador Theatre,454010.0,8158,8
2003-02-09,Flower Drum Song,Virginia Theatre,317169.0,5918,8
2003-02-09,Frankie and Johnny in the Clair de Lune,Belasco Theatre,158888.0,3859,8
2003-02-09,Hairspray,Neil Simon Theatre,955167.0,11199,8
2003-02-09,Imaginary Friends,Ethel Barrymore Theatre,177881.0,3905,8
2003-02-09,La Boheme,Broadway Theatre,725828.0,9454,8
2003-02-09,Les Miserables,Imperial Theatre,638370.0,9733,8
2003-02-09,Ma Rainey's Black Bottom,Royale Theatre,222221.0,4562,8
2003-02-09,Mamma Mia!,Broadhurst Theatre,845187.0,10490,8
2003-02-09,Man of La Mancha,Martin Beck Theatre,533623.0,7954,8
2003-02-09,Medea,Brooks Atkinson Theatre,237019.0,5609,7
2003-02-09,Metamorphoses,Circle in the Square Theatre,211208.0,4265,8
2003-02-09,Movin' Out,Richard Rodgers Theatre,607059.0,7975,8
2003-02-09,Rent,Nederlander Theatre,273762.0,5974,8
2003-02-09,Russell Simmons Def Poetry Jam,Longacre Theatre,94331.0,2576,8
2003-02-09,"Say Goodnight, Gracie",Helen Hayes Theatre,136096.0,2954,8
2003-02-09,Take Me Out,Walter Kerr Theatre,127816.0,2794,8
2003-02-09,Tartuffe,American Airlines Theatre,253404.0,5595,8
2003-02-09,The Graduate,Plymouth Theatre,211283.0,4498,8
2003-02-09,The Lion King,Minskoff Theatre,950521.0,12359,8
2003-02-09,The Phantom of the Opera,Majestic Theatre,413108.0,7747,8
2003-02-09,The Producers,St. James Theatre,909573.0,10751,8
2003-02-09,Thoroughly Modern Millie,Marquis Theatre,624782.0,9731,8
2003-02-09,Urinetown The Musical,Henry Miller's Theatre,222506.0,3511,8
2003-02-16,42nd Street,Ford Center for the Performing Arts,745861.0,12195,8
2003-02-16,Aida,Palace Theatre,678037.0,11231,8
2003-02-16,Beauty and the Beast,Lunt-Fontanne Theatre,668346.0,10809,8
2003-02-16,Cabaret,Studio 54,364911.0,6832,8
2003-02-16,Chicago,Ambassador Theatre,566806.0,8236,8
2003-02-16,Flower Drum Song,Virginia Theatre,413198.0,7683,8
2003-02-16,Frankie and Johnny in the Clair de Lune,Belasco Theatre,218730.0,4715,8
2003-02-16,Hairspray,Neil Simon Theatre,957684.0,11044,8
2003-02-16,Imaginary Friends,Ethel Barrymore Theatre,210430.0,4275,8
2003-02-16,La Boheme,Broadway Theatre,828379.0,10335,8
2003-02-16,Les Miserables,Imperial Theatre,700189.0,10022,8
2003-02-16,Ma Rainey's Black Bottom,Royale Theatre,382659.0,5737,8
2003-02-16,Mamma Mia!,Broadhurst Theatre,848448.0,10117,8
2003-02-16,Man of La Mancha,Martin Beck Theatre,585317.0,8014,8
2003-02-16,Medea,Brooks Atkinson Theatre,256197.0,5670,7
2003-02-16,Metamorphoses,Circle in the Square Theatre,283832.0,4876,8
2003-02-16,Movin' Out,Richard Rodgers Theatre,625340.0,8414,8
2003-02-16,Rent,Nederlander Theatre,398520.0,7474,8
2003-02-16,Russell Simmons Def Poetry Jam,Longacre Theatre,191579.0,5086,8
2003-02-16,"Say Goodnight, Gracie",Helen Hayes Theatre,156599.0,3012,8
2003-02-16,Take Me Out,Walter Kerr Theatre,145871.0,3182,8
2003-02-16,Tartuffe,American Airlines Theatre,261898.0,5702,8
2003-02-16,The Graduate,Plymouth Theatre,302231.0,5847,8
2003-02-16,The Lion King,Minskoff Theatre,1070267.0,13945,8
2003-02-16,The Phantom of the Opera,Majestic Theatre,518716.0,8948,8
2003-02-16,The Producers,St. James Theatre,922685.0,10889,8
2003-02-16,Thoroughly Modern Millie,Marquis Theatre,670151.0,9992,8
2003-02-16,Urinetown The Musical,Henry Miller's Theatre,266469.0,3836,8
2003-02-16,Vincent in Brixton,John Golden Theatre,52471.0,1679,4
2003-02-23,42nd Street,Ford Center for the Performing Arts,639220.0,11071,8
2003-02-23,Aida,Palace Theatre,572809.0,10568,8
2003-02-23,As Long as We Both Shall Laugh,American Airlines Theatre,19830.0,460,1
2003-02-23,Beauty and the Beast,Lunt-Fontanne Theatre,602699.0,10633,8
2003-02-23,Cabaret,Studio 54,356904.0,6996,8
2003-02-23,Chicago,Ambassador Theatre,518889.0,8593,8
2003-02-23,Flower Drum Song,Virginia Theatre,276174.0,5064,8
2003-02-23,Frankie and Johnny in the Clair de Lune,Belasco Theatre,143223.0,3136,8
2003-02-23,Hairspray,Neil Simon Theatre,993844.0,11557,8
2003-02-23,La Boheme,Broadway Theatre,752548.0,9178,8
2003-02-23,Les Miserables,Imperial Theatre,773753.0,10813,8
2003-02-23,Ma Rainey's Black Bottom,Royale Theatre,260730.0,4728,8
2003-02-23,Mamma Mia!,Broadhurst Theatre,988372.0,11563,8
2003-02-23,Man of La Mancha,Martin Beck Theatre,479390.0,6652,8
2003-02-23,Medea,Brooks Atkinson Theatre,304154.0,7073,8
2003-02-23,Movin' Out,Richard Rodgers Theatre,682095.0,8385,8
2003-02-23,Rent,Nederlander Theatre,350729.0,7284,8
2003-02-23,Russell Simmons Def Poetry Jam,Longacre Theatre,115756.0,3449,8
2003-02-23,"Say Goodnight, Gracie",Helen Hayes Theatre,144606.0,3288,8
2003-02-23,Take Me Out,Walter Kerr Theatre,160984.0,3595,8
2003-02-23,Tartuffe,American Airlines Theatre,268910.0,5931,8
2003-02-23,The Graduate,Plymouth Theatre,238736.0,4953,8
2003-02-23,The Lion King,Minskoff Theatre,1117580.0,14455,8
2003-02-23,The Phantom of the Opera,Majestic Theatre,486243.0,8952,7
2003-02-23,The Producers,St. James Theatre,975298.0,11666,8
2003-02-23,Thoroughly Modern Millie,Marquis Theatre,722859.0,11356,8
2003-02-23,Urinetown The Musical,Henry Miller's Theatre,268808.0,4316,8
2003-02-23,Vincent in Brixton,John Golden Theatre,120472.0,3651,8
2003-03-02,42nd Street,Ford Center for the Performing Arts,609225.0,11294,8
2003-03-02,Aida,Palace Theatre,479724.0,8950,8
2003-03-02,As Long as We Both Shall Laugh,American Airlines Theatre,32277.0,1194,2
2003-03-02,Beauty and the Beast,Lunt-Fontanne Theatre,463791.0,8699,8
2003-03-02,Cabaret,Studio 54,320157.0,6573,8
2003-03-02,Chicago,Ambassador Theatre,496856.0,8449,8
2003-03-02,Flower Drum Song,Virginia Theatre,288393.0,5497,8
2003-03-02,Frankie and Johnny in the Clair de Lune,Belasco Theatre,147012.0,3028,8
2003-03-02,Hairspray,Neil Simon Theatre,931769.0,11003,8
2003-03-02,La Boheme,Broadway Theatre,674002.0,8266,8
2003-03-02,Les Miserables,Imperial Theatre,684353.0,9784,8
2003-03-02,Ma Rainey's Black Bottom,Royale Theatre,265359.0,4762,8
2003-03-02,Mamma Mia!,Broadhurst Theatre,855737.0,10240,8
2003-03-02,Man of La Mancha,Martin Beck Theatre,449849.0,6662,8
2003-03-02,Movin' Out,Richard Rodgers Theatre,578022.0,7802,8
2003-03-02,Rent,Nederlander Theatre,270763.0,6027,8
2003-03-02,Russell Simmons Def Poetry Jam,Longacre Theatre,123260.0,3767,8
2003-03-02,"Say Goodnight, Gracie",Helen Hayes Theatre,137607.0,3198,8
2003-03-02,Take Me Out,Walter Kerr Theatre,169566.0,3517,8
2003-03-02,The Graduate,Plymouth Theatre,158595.0,3399,8
2003-03-02,The Lion King,Minskoff Theatre,980740.0,12887,8
2003-03-02,The Phantom of the Opera,Majestic Theatre,416731.0,7793,8
2003-03-02,The Producers,St. James Theatre,878353.0,10399,8
2003-03-02,Thoroughly Modern Millie,Marquis Theatre,584055.0,9166,8
2003-03-02,Urban Cowboy,Broadhurst Theatre,58766.0,1005,3
2003-03-02,Urinetown The Musical,Henry Miller's Theatre,242704.0,3722,8
2003-03-02,Vincent in Brixton,John Golden Theatre,140241.0,4116,8
2003-03-09,42nd Street,Ford Center for the Performing Arts,155144.0,3245,4
2003-03-09,Aida,Palace Theatre,155677.0,3483,4
2003-03-09,As Long as We Both Shall Laugh,American Airlines Theatre,15382.0,623,1
2003-03-09,Beauty and the Beast,Lunt-Fontanne Theatre,131717.0,3034,3
2003-03-09,Cabaret,Studio 54,356036.0,6915,8
2003-03-09,Chicago,Ambassador Theatre,178343.0,3096,3
2003-03-09,Flower Drum Song,Virginia Theatre,115400.0,2789,4
2003-03-09,Frankie and Johnny in the Clair de Lune,Belasco Theatre,206576.0,4225,8
2003-03-09,Hairspray,Neil Simon Theatre,458671.0,5500,4
2003-03-09,La Boheme,Broadway Theatre,229181.0,3102,4
2003-03-09,Les Miserables,Imperial Theatre,259945.0,4356,4
2003-03-09,Ma Rainey's Black Bottom,Royale Theatre,219286.0,3973,8
2003-03-09,Mamma Mia!,Broadhurst Theatre,367636.0,4588,4
2003-03-09,Man of La Mancha,Martin Beck Theatre,186097.0,3316,4
2003-03-09,Movin' Out,Richard Rodgers Theatre,177962.0,2777,4
2003-03-09,Rent,Nederlander Theatre,63532.0,2272,3
2003-03-09,Russell Simmons Def Poetry Jam,Longacre Theatre,129797.0,4120,8
2003-03-09,"Say Goodnight, Gracie",Helen Hayes Theatre,153686.0,3267,8
2003-03-09,Take Me Out,Walter Kerr Theatre,237248.0,4493,8
2003-03-09,The Lion King,Minskoff Theatre,426215.0,5862,4
2003-03-09,The Phantom of the Opera,Majestic Theatre,186209.0,4174,5
2003-03-09,The Play What I Wrote,Lyceum Theatre,6893.0,3305,4
2003-03-09,The Producers,St. James Theatre,356738.0,4454,4
2003-03-09,Thoroughly Modern Millie,Marquis Theatre,169993.0,3255,4
2003-03-09,Urban Cowboy,Broadhurst Theatre,39937.0,748,5
2003-03-09,Urinetown The Musical,Henry Miller's Theatre,86343.0,1540,4
2003-03-09,Vincent in Brixton,John Golden Theatre,168211.0,4514,8
2003-03-16,42nd Street,Ford Center for the Performing Arts,651524.0,11534,8
2003-03-16,A Day in the Death of Joe Egg,American Airlines Theatre,130302.0,3109,5
2003-03-16,Aida,Palace Theatre,558868.0,10538,8
2003-03-16,Beauty and the Beast,Lunt-Fontanne Theatre,550280.0,10083,8
2003-03-16,Cabaret,Studio 54,376653.0,7174,8
2003-03-16,Chicago,Ambassador Theatre,451170.0,7535,7
2003-03-16,Flower Drum Song,Virginia Theatre,425935.0,7900,8
2003-03-16,Hairspray,Neil Simon Theatre,976655.0,11463,8
2003-03-16,La Boheme,Broadway Theatre,589561.0,7456,8
2003-03-16,Les Miserables,Imperial Theatre,700299.0,10310,8
2003-03-16,Life x 3,Circle in the Square Theatre,269050.0,4972,7
2003-03-16,Ma Rainey's Black Bottom,Royale Theatre,206705.0,4083,8
2003-03-16,Mamma Mia!,Broadhurst Theatre,849465.0,10585,8
2003-03-16,Man of La Mancha,Martin Beck Theatre,492227.0,7440,8
2003-03-16,Movin' Out,Richard Rodgers Theatre,582724.0,7638,8
2003-03-16,Rent,Nederlander Theatre,341819.0,7385,7
2003-03-16,Russell Simmons Def Poetry Jam,Longacre Theatre,99211.0,3037,8
2003-03-16,"Say Goodnight, Gracie",Helen Hayes Theatre,128862.0,2955,8
2003-03-16,Take Me Out,Walter Kerr Theatre,220712.0,4386,8
2003-03-16,The Lion King,Minskoff Theatre,1060802.0,13894,8
2003-03-16,The Phantom of the Opera,Majestic Theatre,480355.0,9011,7
2003-03-16,The Play What I Wrote,Lyceum Theatre,96449.0,3272,8
2003-03-16,The Producers,St. James Theatre,956137.0,11556,8
2003-03-16,Thoroughly Modern Millie,Marquis Theatre,745828.0,11511,8
2003-03-16,Urban Cowboy,Broadhurst Theatre,98637.0,1908,6
2003-03-16,Urinetown The Musical,Henry Miller's Theatre,269155.0,4330,8
2003-03-16,Vincent in Brixton,John Golden Theatre,192682.0,5254,8
2003-03-23,42nd Street,Ford Center for the Performing Arts,615530.0,11434,8
2003-03-23,A Day in the Death of Joe Egg,American Airlines Theatre,205008.0,4957,8
2003-03-23,Aida,Palace Theatre,587997.0,10885,8
2003-03-23,As Long as We Both Shall Laugh,American Airlines Theatre,18437.0,641,1
2003-03-23,Beauty and the Beast,Lunt-Fontanne Theatre,532865.0,9821,8
2003-03-23,Cabaret,Studio 54,361411.0,7027,8
2003-03-23,Chicago,Ambassador Theatre,518287.0,8565,8
2003-03-23,Hairspray,Neil Simon Theatre,984732.0,11560,8
2003-03-23,La Boheme,Broadway Theatre,646209.0,8372,8
2003-03-23,Les Miserables,Imperial Theatre,641217.0,10363,8
2003-03-23,Life x 3,Circle in the Square Theatre,272650.0,5081,7
2003-03-23,Ma Rainey's Black Bottom,Royale Theatre,191322.0,3829,8
2003-03-23,Mamma Mia!,Broadhurst Theatre,952656.0,11442,8
2003-03-23,Man of La Mancha,Martin Beck Theatre,494148.0,7533,8
2003-03-23,Movin' Out,Richard Rodgers Theatre,605112.0,8252,8
2003-03-23,Nine,Eugene O'Neill Theatre,356220.0,3921,4
2003-03-23,Rent,Nederlander Theatre,355559.0,7752,8
2003-03-23,Russell Simmons Def Poetry Jam,Longacre Theatre,105564.0,3262,8
2003-03-23,"Say Goodnight, Gracie",Helen Hayes Theatre,90728.0,2050,8
2003-03-23,Take Me Out,Walter Kerr Theatre,178982.0,3611,8
2003-03-23,The Lion King,Minskoff Theatre,1093755.0,14422,8
2003-03-23,The Phantom of the Opera,Majestic Theatre,571995.0,11802,8
2003-03-23,The Play What I Wrote,Lyceum Theatre,155198.0,4567,8
2003-03-23,The Producers,St. James Theatre,1016423.0,12242,8
2003-03-23,Thoroughly Modern Millie,Marquis Theatre,746447.0,11421,8
2003-03-23,Urban Cowboy,Broadhurst Theatre,165263.0,2947,8
2003-03-23,Urinetown The Musical,Henry Miller's Theatre,289749.0,4738,8
2003-03-23,Vincent in Brixton,John Golden Theatre,197245.0,4904,8
2003-03-30,42nd Street,Ford Center for the Performing Arts,603854.0,11259,8
2003-03-30,A Day in the Death of Joe Egg,American Airlines Theatre,211403.0,5148,8
2003-03-30,Aida,Palace Theatre,515427.0,9658,8
2003-03-30,As Long as We Both Shall Laugh,American Airlines Theatre,28895.0,1323,2
2003-03-30,Beauty and the Beast,Lunt-Fontanne Theatre,460881.0,8493,8
2003-03-30,Cabaret,Studio 54,345170.0,6843,8
2003-03-30,Chicago,Ambassador Theatre,523971.0,8695,8
2003-03-30,Hairspray,Neil Simon Theatre,985235.0,11544,8
2003-03-30,La Boheme,Broadway Theatre,625888.0,8221,7
2003-03-30,Les Miserables,Imperial Theatre,626326.0,10079,8
2003-03-30,Life x 3,Circle in the Square Theatre,255519.0,3269,7
2003-03-30,Ma Rainey's Black Bottom,Royale Theatre,193075.0,4043,8
2003-03-30,Mamma Mia!,Broadhurst Theatre,903362.0,10935,8
2003-03-30,Man of La Mancha,Martin Beck Theatre,428068.0,6268,8
2003-03-30,Movin' Out,Richard Rodgers Theatre,588828.0,7715,8
2003-03-30,Nine,Eugene O'Neill Theatre,560074.0,7500,8
2003-03-30,Rent,Nederlander Theatre,343424.0,7439,8
2003-03-30,Russell Simmons Def Poetry Jam,Longacre Theatre,108822.0,3348,8
2003-03-30,"Say Goodnight, Gracie",Helen Hayes Theatre,92169.0,2181,8
2003-03-30,Take Me Out,Walter Kerr Theatre,161086.0,3430,8
2003-03-30,The Lion King,Minskoff Theatre,1082361.0,14349,8
2003-03-30,The Phantom of the Opera,Majestic Theatre,541892.0,11327,8
2003-03-30,The Play What I Wrote,Lyceum Theatre,158910.0,4670,8
2003-03-30,The Producers,St. James Theatre,964904.0,11677,8
2003-03-30,Thoroughly Modern Millie,Marquis Theatre,664008.0,10185,8
2003-03-30,Urban Cowboy,Broadhurst Theatre,159306.0,2701,8
2003-03-30,Urinetown The Musical,Henry Miller's Theatre,288584.0,4534,8
2003-03-30,Vincent in Brixton,John Golden Theatre,179408.0,4518,8
2003-04-06,42nd Street,Ford Center for the Performing Arts,520801.0,9377,8
2003-04-06,A Day in the Death of Joe Egg,American Airlines Theatre,201848.0,5522,8
